,_id_rank,时间_rank,开盘_rank,收盘_rank,最高_rank,最低_rank,涨跌幅_rank,涨跌额_rank,成交量_rank,成交额_rank,振幅_rank,换手率_rank,代码_rank,日期_rank,timestamp_rank,开盘收盘幅_rank,昨日振幅_rank,昨日成交额_rank,昨日成交量_rank,昨日涨跌_rank,昨日资金贡献_rank,昨日资金波动_rank,过去2日总涨跌_rank,过去2日总成交额_rank,过去2日资金贡献_rank,过去3日总涨跌_rank,过去3日总成交额_rank,过去3日资金贡献_rank,过去4日总涨跌_rank,过去4日总成交额_rank,过去4日资金贡献_rank,过去5日总涨跌_rank,过去5日总成交额_rank,过去5日资金贡献_rank,过去6日总涨跌_rank,过去6日总成交额_rank,过去6日资金贡献_rank,过去7日总涨跌_rank,过去7日总成交额_rank,过去7日资金贡献_rank,过去8日总涨跌_rank,过去8日总成交额_rank,过去8日资金贡献_rank,过去9日总涨跌_rank,过去9日总成交额_rank,过去9日资金贡献_rank
"(0.2, 0.22)",4.4428758055211026e-05,,0.0003104272370716149,0.00026831227480794933,0.000336280691633499,0.00023383048142372538,0.00014847060167979525,-0.00025097320480782617,0.000650905046928752,0.00038850261344276223,0.0002713420418786052,0.0003478188871858263,2.6970266216749902e-05,,,0.0007923338512744205,0.0003660751707743312,0.00042311231995579657,0.0005546450734327425,0.00025455363441573335,0.0001584165374324146,0.00021060487291267943,0.00024311902309440825,0.0004280910121060291,0.00015953621545164478,0.0001357082874164684,0.0004856878182325999,0.00015975956454196782,0.00010691977802979383,0.0003246862247772117,0.00027888712012980624,0.00033287607176426756,0.00030521197749122403,0.00016711231604903018,2.7309170799094708e-05,0.00037571116904550164,9.435064602192738e-05,7.470289714526696e-05,0.00025923417129361845,9.817590583883302e-05,-4.12277324190172e-05,0.0003205895162869589,0.00010223456118056833,-7.354086485407497e-05,0.00032894905419789724,-1.2527834702972647e-05
"(0.22, 0.24)",1.7914990487112646e-05,,0.0006334295830717469,0.0006935140948429011,0.0005978882618483882,0.000668205508256633,0.00018576278577650272,-0.0006600759175225128,0.00046800364328081554,0.0001994789936755227,0.000309922780175896,0.0003429516626759229,0.00011184231316774402,,,0.00035277421475805155,0.000390887433375084,0.000225286158435779,0.00046019077662527605,0.00027463048041754845,0.00017453302392538006,0.0003211464597823329,0.00014152769914557224,0.0003910395961318604,0.00023690940769705915,0.00031310693499341234,0.0004250394909931432,0.00019182478773680225,0.00016878735955985983,0.00048595787061173176,0.0001783692989153605,7.668186340319995e-05,0.0004147374592439357,0.00015548466929021603,1.8197770429303405e-05,0.0003130020420722558,0.00015683142743569932,0.00014314036575315307,0.000404986715810831,4.0326028296185124e-05,-0.00010597652160651769,0.0003645647722547891,0.00013044245988437872,-1.2654343326359046e-05,0.0004418901135110352,0.00011662249830123257
"(0.24, 0.26)",0.00010748437658477583,,0.0003303784474237045,0.0002917773621092863,0.00031534692456613056,0.0003574817098353206,0.00023518801146456413,0.00014117968902802944,0.00032052632323167516,0.0003937350176965948,0.0004906980590117739,0.0006928012665993359,0.00018356773168844674,,,0.00023906360706729213,0.0004097025810941876,0.0004534788354562448,0.0003800828763120651,0.0003332366379118675,0.00018034333978937485,0.0002606554088527157,0.00016622148177748805,0.000671205862848983,0.00019378511726397634,0.0003438806762030749,0.00036478275408756975,0.00021386488188460267,0.00029475431952911973,0.0004101110633513355,0.00014627628007743827,0.00021099952926305682,0.0005550595938610767,0.00014620090110959778,0.0001626005320840235,0.0005093609876723757,0.00011437073423469444,0.0002495704815018931,0.0005435742632826132,0.0001245645924483638,0.0001868474282387209,0.000395266407208559,0.00012984395188459373,0.0001539214416983724,0.00044062426488474806,0.00013087716805040438
"(0.26, 0.28)",4.9557278656142885e-05,,0.00012177462599214379,0.00014897694195269392,0.00014735487694606263,0.0001214534765658337,0.0003143623316618046,-0.00017033011269614956,0.00023536722641633742,0.00044635570084802074,0.00037824572502822976,0.00040058394485118594,0.0002686769773061095,,,-0.00022918928553516244,0.00046360727909704067,0.00047664290758517243,0.00024896502766787084,0.00035730215592266875,0.00018228018350056977,0.0002277222082496319,0.00045463255384098334,0.0003808873797237963,0.00022197890120186978,0.00023317824662175013,0.00040079613597570187,0.00014611851991864604,0.00032029348819646245,0.0003165226181049129,0.00016540265815623216,0.00030887909171645536,0.00047961427734873865,0.0001441027919884651,0.00016996012032356454,0.0005400457310129092,0.00012717086174930802,5.388018236262775e-05,0.00044778948158348417,0.00018210214536957866,0.00012076781154440865,0.0005774394170283804,0.0001545742787054028,0.00014892937551530574,0.00033309326964927,0.00012859409492431843
"(0.28, 0.3)",-4.769630694322393e-06,,0.0003473126166931928,0.00033386809960128563,0.0003483648071660241,0.0003176265361220855,0.0004131526489296557,-0.00039723706109506774,0.0005698637429678483,0.0004657430755914722,0.0006502490545364113,0.0012302835600382337,0.0002483620571540277,,,-0.0002956017330632887,0.0005308963443306459,0.00039984825255973773,0.0005119846538828892,0.0004958014764735826,0.00022368285286204371,0.00023014869514528393,0.00025627561654677726,0.00043767601450736966,0.00019061006924477405,0.00031814121298269987,0.000395920745334487,0.00020818414130442152,0.0002492054968281558,0.0003825634527977406,0.0001274823615523542,0.00015820282494144065,0.0002884071155560869,0.00013218593441303802,0.00013232195828001211,0.00047106684855246133,0.00016304070653249458,0.00011970677344204088,0.0004652190777650715,0.00014994868263117848,0.00016049549573900578,0.00041067711123668444,6.73202686274085e-05,0.0002778359035717792,0.0005812595666420973,0.00014413090312622218
"(0.3, 0.32)",5.0383747703178555e-05,,0.0003668384094172185,0.0002942921444640277,0.00029282312887848774,0.00036669424097214473,0.0005718374295386402,-0.0003103748715488694,0.00025277582445660813,0.0003031156817118525,0.0003843119775166223,0.0005290140733664424,0.000296131187586159,,,-0.0004746040206766799,0.00024791928361707176,0.0002636877940857232,0.00020267176327037038,0.0005779533870607705,0.00022850063199306042,0.0003670101700161435,0.00021616736176627413,0.0002324833741357247,0.00027527352528596596,0.00020248224250900458,0.0004258629979724237,0.00019826791990153712,0.000246373961129874,0.0002775948662884575,0.00020831239010529967,0.0003581708744132227,0.00024272408701975757,0.00022289154002707426,0.00029458450159472585,0.00022702674798218698,0.0002760075811126895,0.0001819641659936087,0.00028561666782967864,0.0002954066438104807,3.2295765903933545e-05,0.0002553892977818162,0.00023682991495389225,0.00011293666562060515,0.00041904208508820553,0.0001832767255194171
"(0.32, 0.34)",9.812747972634444e-05,,9.606836281734327e-05,0.00013703956549806375,0.00014406753370405635,9.379210629372297e-05,0.0006010492771998229,-0.00020971047839442506,0.00023841637926533585,0.00029211795999305743,0.00027418674612836937,-2.0825725342748607e-05,0.00029351268205496937,,,0.00018316808833669998,0.0003392739097347201,0.00029356904248562134,0.0002756354758649573,0.0006582831707087867,0.0002289528487405207,0.00020401587412025696,0.0006137078354168806,0.0003851810306493097,0.0001857160543530882,0.00021466603024084097,0.00025460582304177783,0.00019018457281414823,1.644582397663949e-05,0.0004307371564578725,0.0002616640073875292,0.0002245390225202925,0.00032670561747682184,0.00021053620337782968,0.00023742923464976727,0.00019762206156127734,0.00014012056113909697,-0.00010739845438261388,0.00023788696548409947,0.00016353416984100482,4.096344146594827e-05,0.0003930414541558242,0.00022711982334428367,-9.858300044829941e-05,0.00018301220968714552,0.00022068874196085481
"(0.34, 0.36)",7.81212787159454e-05,,0.000497579155410786,0.0005298080980142397,0.0005367411218451491,0.0004819264651812734,0.0008081981218457733,0.00042481103135754095,0.000522612855982898,0.00034372049030914875,0.0003214031038161161,0.0005208730842170629,0.00021764591085528725,,,,0.00041890478084187033,0.0003296252084539074,0.0005114839931608081,0.0007290848806077777,0.0002983496901147722,0.0002590043425374704,0.0004917368966930814,0.0001841326827877236,0.0002242770622918423,0.0002102561714186689,0.0004481869119986787,0.0003422925218777756,0.0004537458671548909,0.00034944233756193407,0.00028898296828043697,0.0003381822562131388,0.00031660369619172866,0.00020871633445850298,5.9698496117740195e-05,0.00032498683963313264,0.00028365888734216784,0.000364367208110446,0.0002638637350270522,0.00019173958398462448,0.00022059899222441387,0.00017250998552719045,0.00031854993188231405,0.00019959173322320152,0.00030165416749256045,0.0001071000579703111
"(0.36, 0.38)",0.0001420543397912118,,0.0004574481778771354,0.0004700643846449134,0.00045682897763532404,0.0005337365796519338,0.0004021308148778303,-0.00021234377806427868,0.0004657154593468804,0.00029056501232260963,0.00043232024941851463,-3.5629562366770326e-05,0.0002773982116000209,,,,0.00034167266773186714,0.00034390283575554885,0.00042447599251800735,0.0005206473516751556,0.00020677027381958173,0.00044502991967655545,0.00022774998219058122,0.0002973868169421651,0.00018999078700451705,0.00018360917436295463,0.00032321140132074487,0.0002903500769573557,0.0002113775401495863,0.0003733238616405115,0.00018819837893264998,2.797056988792357e-05,0.0003391367693342768,0.000251082346323278,0.00023205981179420432,0.0002469443436098378,0.00025763122050641556,0.0003193929648516019,0.0002816360225177541,0.0002951783068751925,0.00018370056273882642,0.00016835659284117373,0.00013843828620632088,7.15400182083154e-05,0.00015293325233929319,0.00028715152042321887
"(0.38, 0.4)",0.00013631089104301867,,0.00043988667144951617,0.00041136304004654137,0.0004631502120467296,0.0003904923877999258,0.0006320275220348084,0.00046286478258867356,0.0002509804541850855,0.0004359411081428384,0.0002682771643397828,-0.0002708972774826117,0.00015499410404385788,,,,0.00024501651655660107,0.0003403103385416158,0.0002725448510098107,0.0007256211253896413,0.00020454149578652382,0.0004319999153377295,0.0005407987287552125,0.0003791151539093548,0.00029585348227526833,0.00021945371182272998,0.0002606942057721975,0.0003067117792636742,0.0003832578140256109,0.00023459607984931835,0.00024733715316598525,0.00019835468203452858,0.00025507863297302404,0.0002607752091519536,0.0003655418076267537,0.00022409735024402113,0.00025744374054539583,0.000399128931120108,0.0001966310669552524,0.0002755025302298753,0.0003734104755949436,0.0002867991424719866,0.00021666413661036138,9.930689063858297e-05,0.0002797034540880264,0.0002925252629713499
"(0.4, 0.42)",-4.5312625682736977e-07,,0.0009393190942438384,0.0009580713035958202,0.0009186473870285264,0.0009688556511244397,0.001230334682582201,0.0009066280607831907,0.00045129934831776266,0.0002930067496854838,0.00032629779132652115,0.0005327729622490481,0.0003905659830408225,,,,0.0003955918155108561,0.00029313958696537684,0.0004046180997299123,0.0009941255877835842,0.00022900567995073426,0.0005133869986316441,0.0005524415278919917,0.00023506736845243874,0.00036038609572262934,0.00016864767315146227,0.0002426901046619994,0.00022485316223466693,0.0005625703013162054,0.00020253563278616206,0.00014782800250620477,2.5237412412297573e-05,0.00021747931847127729,0.00020962007696119633,2.8161241812867317e-05,0.0002625860600761768,0.00020308282008920202,0.00020249256440198625,0.00018012289069373264,0.00012605240286927443,0.00012584333377826408,0.00019530542438784906,0.00021046821030973483,0.00033956802783956946,0.00011436867199384497,0.00021358610303050005
"(0.42, 0.44)",0.0001449286855831848,,0.0005464125523184494,0.0005267171278042229,0.0005502725292139603,0.0005026893873302747,0.00016404067757727126,-7.681724272160439e-05,0.00025957890993338125,0.0003035521529886032,0.0004582634318555066,0.0007221244304168778,0.00020934158621120774,,,,0.0002861163886909565,0.000330612632869112,0.00024047083777708572,0.00033846757543537845,0.0002501632732908706,0.00026338828772768926,0.00023478987021234566,0.00025893435125875597,0.00023759005421908176,0.0004483256721233189,0.00015656474010720823,0.00021164687575481696,0.000377477997060531,0.00024419167772946445,0.00033061792377955053,0.00025084119743039177,0.00025431717747688117,0.0003275483533813347,0.00010435252509104846,0.0002858505145669164,0.00018509569801211702,0.00010777543464965137,0.0002998830419545896,0.0002276596667541727,3.2654673790123647e-05,0.00016867455683816334,0.00022883919100878815,0.0002742301910946086,0.00020546138325646353,0.0002563430816296508
"(0.44, 0.46)",0.00019687612827666787,,0.00024370200375740524,0.0002438911758816599,0.00022210825637342677,0.00026524512282265076,2.4480516437941317e-05,0.0007460875359258743,0.0002873099497714943,0.00028988515988703626,0.00024181876640918168,7.861588578751711e-05,0.0003141707399596344,,,,0.0004118041277174142,0.00040996639372705275,0.00021977294516385023,0.0001578795235854654,0.00024360474881017635,0.0003599094974074382,0.00033813770251022736,0.0003774561876889264,0.00025575855960333695,0.0001925353806184662,0.00025504055085955653,0.00029811191126535164,9.015870216293786e-05,0.00028007827546500444,0.00035073362259395734,0.0004321637486175439,0.0002427643505634554,0.00016691751079153804,0.00016883913938634988,0.0002863494136050706,0.0001844537349023308,0.00016496432774792876,0.0002759197296382558,0.0002223192300975263,5.062380101582736e-06,0.0003079194236115281,0.0002497642621570288,0.0002130223596744658,0.00024611405915717945,0.0002461154622679058
"(0.46, 0.48)",0.0002795579102727838,,0.00029782054149734384,0.000307918265663958,0.00031173545402426463,0.0002568929885064657,0.0007566700887646663,-0.00024717293009988804,0.0002120419309539475,0.0003253117249077316,0.0003690174994827972,0.0005201564968775893,0.0005236324401275491,,,,0.0002887095119314948,0.0003253825643164877,0.0002912647875374594,0.0007305076817992497,0.0003125838608215056,0.00024271256699631705,0.0008918055354558376,0.0003357707051627054,0.0004054895571919596,0.000363887966906732,0.0002569753220920978,0.0002647684427102256,-5.4030779268318307e-05,0.0002155148972973273,0.0001886028679052824,0.00020822191165332347,0.00023912140331202794,0.00013147412165605662,0.00027896966799114683,0.0002312801307348272,0.00013760865912747184,0.00020076964915203817,0.00023387418029905196,0.0001849001582809663,0.00028952303028844046,0.00015757654333008143,0.00015029000600833898,0.0002464020158517966,0.0001357745120757805,0.00023905886454168482
"(0.48, 0.5)",0.00019208258718301507,,0.0004113728837034856,0.00041382721622725373,0.0003971963795931941,0.0004598890238546702,0.0007491478904447466,0.0005941084914109361,0.00048298489675019477,0.00037722879692665315,0.00025241442512716764,0.0001443926521661156,0.00014675680564363978,,,,0.0003999605468609958,0.0003744375983655953,0.00038413547561339103,0.0012576996252436248,0.00029765007979607074,0.0003985605722105893,0.0006972612274092108,0.0001567911001529945,0.0002485966365786997,0.0005145003631990628,0.00025671434889399324,0.0004006723051446858,0.00029145829970219007,0.00017350890906628425,0.0002036157995457336,7.536264188186312e-05,0.0002624882733069911,0.00010470315790042364,0.00017466703892758228,0.00013751854706134072,0.00013047805724829,0.0002105509209553437,0.00011624421780032695,0.00010685388729163832,0.00023957434344991878,0.0001813010598822159,0.00014706745847043915,0.000245970618204467,0.00015340555362163328,0.00013700138685340867
"(0.5, 0.52)",0.0002609879179528611,,0.000272120273587145,0.0002696865433502411,0.00026694714258090354,0.0002763517074684939,0.0003582702441298431,9.104055302060963e-05,0.0003162933990528217,0.00033388615603909916,0.000340298776140744,0.0013002891096730368,0.0005735457829939799,,,,0.00028504183248785533,0.0003199954098376373,0.0002802181284266799,0.0004527449362207135,0.0003345593479365063,0.0005735533244881425,0.0003668136545918671,0.0002647294898751281,0.00016086679856947518,0.00028669825478015026,0.00034194180226388267,0.00024388376105267858,0.0002056925922895551,0.00022222938064278216,0.00016279787986066768,2.8987222291340505e-05,0.00010643996532848432,0.0002445618886601911,0.00023490268293149716,0.00010560661534675899,0.00012382392131948222,0.00016615072866370812,0.00016521276092321246,0.00015478267286224748,0.00034085020116434323,0.00013941916541177008,0.00018154312034558259,4.095336976956698e-05,9.95099570109679e-05,0.00018842333609312087
"(0.52, 0.54)",2.7681504630800273e-05,,0.00012096091174473969,0.00012508097809236742,0.00010627361007338952,0.00010191682570305078,-0.00032714755848438836,-7.393597879236541e-05,0.00034417242723246936,0.00035295517437491095,0.0003418326691949845,,0.00029818706283366774,,,,0.0001637964211565883,0.0003524453423964666,0.00038704254871283584,-0.0002861829064113734,0.0003344782228980245,0.00036390266139078105,0.0002143539463807266,0.0003576681859093733,0.0003619986496296278,0.00011080180448726706,0.0003436212272687843,0.0002454191588341386,0.0001498072881405917,0.0001958948609984931,0.00016923208622141955,0.00036710534748798517,0.00012586784450122293,0.0001952048742065719,1.9986839122645895e-05,0.00016532695554576115,0.0002523873242163701,0.00020896145716793217,0.00014832051131212382,0.00018941122446095875,0.000281299665819891,0.0001416333535915719,0.00018025485706517352,0.000361186692905858,0.0002654531168713013,0.00012703081499836443
"(0.54, 0.56)",-9.900159402313626e-06,,0.0001392169182574653,0.00014563347367107298,0.00013760277591265123,0.00013765742872879727,-0.0008749283624457701,-0.0013140324602084442,0.00019551895103341965,0.00029869236638888086,0.00025625906728650016,-0.000797963265299526,0.00023437459456109513,,,,0.0002092008843200631,0.0002325726476964225,0.00023710553613714628,-0.0004907256654487511,0.0003958835461281767,0.0002891984797547423,5.228643084641757e-05,0.00031608042901911596,0.0003601732917989291,0.00047103967117883986,0.0002647955298469394,0.0002836842624114129,0.000196423233478523,0.00031979734775845753,0.00032363375597124435,-1.916379039480753e-05,0.00019246725317086924,0.0003053300298819364,0.0004195481557937146,0.00018755383442667437,0.00024036839174194062,0.0004475536718224837,0.00022027667761441672,0.0002948767542502005,0.00039359695841456496,0.00022918448010823386,0.0002495640528637364,9.12411999708134e-05,0.0002917144470645145,0.00020128133667998338
"(0.56, 0.58)",0.00012057917592240312,,0.00020616866129892982,0.00018234433174951382,0.00019200206685906135,0.0001902691873308155,0.00088938726487936,0.001689237507809331,0.00024569592516805646,0.0002546944964994216,0.00018869101821736354,0.0013286795499590435,0.00027085247230792587,,,,0.0002950965674661857,0.0002548075437978722,0.00034666172728773325,0.0006910626368327422,0.00029957888944041883,0.00045391759210167143,0.0008482806855386989,0.00024941504388671084,0.00028229102763030353,0.00010937030935510409,0.00023240071898389896,0.00012848804463156156,0.00017651868219632346,0.0003604174867973346,0.0002343923109952576,0.000608962932316834,0.0002920439557642073,0.0002224783293062189,0.0004168020736285937,0.0002070019900030207,0.00029030276197564126,0.00025846481658399955,0.0002510850943461649,0.0003013377915091986,0.00019367896383916893,0.00026003361380580247,0.00022283568089197892,7.82525865563243e-05,0.00022554934080892293,0.00022976285344624456
